Name,Value,Geography,GeoID,Source,Vintage,Variable,Year
Avon,18555,Town,0911002060,PEP,2020 Intercensal,Population Estimate,2013
Avon,18672,Town,0911002060,PEP,2020 Intercensal,Population Estimate,2014
Avon,18712,Town,0911002060,PEP,2020 Intercensal,Population Estimate,2015
Avon,18780,Town,0911002060,PEP,2020 Intercensal,Population Estimate,2016
Avon,18811,Town,0911002060,PEP,2020 Intercensal,Population Estimate,2017
Avon,18893,Town,0911002060,PEP,2020 Intercensal,Population Estimate,2018
Avon,18908,Town,0911002060,PEP,2020 Intercensal,Population Estimate,2019
Avon,18936,Town,0911002060,PEP,2020 Intercensal,Population Estimate,2020
Barkhamsted,3790,Town,0916002760,PEP,2020 Intercensal,Estimate Base,2010
Barkhamsted,3790,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2010
Barkhamsted,3781,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2011
Barkhamsted,3762,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2012
Barkhamsted,3751,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2013
Barkhamsted,3725,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2014
Barkhamsted,3715,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2015
Barkhamsted,3696,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2016
Barkhamsted,3674,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2017
Barkhamsted,3664,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2018
Barkhamsted,3653,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2019
Barkhamsted,3648,Town,0916002760,PEP,2020 Intercensal,Population Estimate,2020
Beacon Falls,6057,Town,0914003250,PEP,2020 Intercensal,Estimate Base,2010
Beacon Falls,6068,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2010
Beacon Falls,6050,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2011
Beacon Falls,6032,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2012
Beacon Falls,6002,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2013
Beacon Falls,5993,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2014
Beacon Falls,5994,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2015
Beacon Falls,5985,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2016
Beacon Falls,6000,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2017
Beacon Falls,6019,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2018
Beacon Falls,6008,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2019
Beacon Falls,6004,Town,0914003250,PEP,2020 Intercensal,Population Estimate,2020
Berlin,19873,Town,0911004300,PEP,2020 Intercensal,Estimate Base,2010
Berlin,19894,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2010
Berlin,20144,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2011
Berlin,20430,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2012
Berlin,20488,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2013
Berlin,20507,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2014
Berlin,20435,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2015
Berlin,20382,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2016
Berlin,20282,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2017
Berlin,20260,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2018
Berlin,20203,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2019
Berlin,20173,Town,0911004300,PEP,2020 Intercensal,Population Estimate,2020
Bethany,5562,Town,0917004580,PEP,2020 Intercensal,Estimate Base,2010
Bethany,5559,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2010
Bethany,5528,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2011
Bethany,5505,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2012
Bethany,5472,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2013
Bethany,5446,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2014
Bethany,5397,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2015
Bethany,5350,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2016
Bethany,5321,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2017
Bethany,5294,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2018
Bethany,5324,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2019
Bethany,5298,Town,0917004580,PEP,2020 Intercensal,Population Estimate,2020
Bethel,18686,Town,0919004720,PEP,2020 Intercensal,Estimate Base,2010
Bethel,18743,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2010
Bethel,19074,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2011
Bethel,19347,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2012
Bethel,19486,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2013
Bethel,19599,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2014
Bethel,19777,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2015
Bethel,19991,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2016
Bethel,20063,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2017
Bethel,20215,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2018
Bethel,20292,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2019
Bethel,20366,Town,0919004720,PEP,2020 Intercensal,Population Estimate,2020
Bethlehem,3577,Town,0914004930,PEP,2020 Intercensal,Estimate Base,2010
Bethlehem,3576,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2010
Bethlehem,3563,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2011
Bethlehem,3536,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2012
Bethlehem,3522,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2013
Bethlehem,3485,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2014
Bethlehem,3464,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2015
Bethlehem,3440,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2016
Bethlehem,3417,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2017
Bethlehem,3404,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2018
Bethlehem,3398,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2019
Bethlehem,3389,Town,0914004930,PEP,2020 Intercensal,Population Estimate,2020
Bloomfield,20482,Town,0911005910,PEP,2020 Intercensal,Estimate Base,2010
Bloomfield,20500,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2010
Bloomfield,20584,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2011
Bloomfield,20706,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2012
Bloomfield,20729,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2013
Bloomfield,20932,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2014
Bloomfield,20896,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2015
Bloomfield,20786,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2016
Bloomfield,21597,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2017
Bloomfield,21564,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2018
Bloomfield,21512,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2019
Bloomfield,21532,Town,0911005910,PEP,2020 Intercensal,Population Estimate,2020
Bolton,4975,Town,0911006260,PEP,2020 Intercensal,Estimate Base,2010
Bolton,4975,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2010
Bolton,4976,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2011
Bolton,4960,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2012
Bolton,4947,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2013
Bolton,4951,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2014
Bolton,4949,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2015
Bolton,4923,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2016
Bolton,4911,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2017
Bolton,4895,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2018
Bolton,4885,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2019
Bolton,4859,Town,0911006260,PEP,2020 Intercensal,Population Estimate,2020
Bozrah,2617,Town,0918006820,PEP,2020 Intercensal,Estimate Base,2010
Bozrah,2607,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2010
Bozrah,2580,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2011
Bozrah,2556,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2012
Bozrah,2518,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2013
Bozrah,2471,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2014
Bozrah,2422,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2015
Bozrah,2373,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2016
Bozrah,2336,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2017
Bozrah,2293,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2018
Bozrah,2458,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2019
Bozrah,2427,Town,0918006820,PEP,2020 Intercensal,Population Estimate,2020
Branford,28026,Town,0917007310,PEP,2020 Intercensal,Estimate Base,2010
Branford,28044,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2010
Branford,28077,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2011
Branford,28149,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2012
Branford,28158,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2013
Branford,28469,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2014
Branford,28412,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2015
Branford,28339,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2016
Branford,28355,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2017
Branford,28402,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2018
Branford,28305,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2019
Branford,28267,Town,0917007310,PEP,2020 Intercensal,Population Estimate,2020
Bridgeport,144247,Town,0912008070,PEP,2020 Intercensal,Estimate Base,2010
Bridgeport,144984,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2010
Bridgeport,146760,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2011
Bridgeport,148201,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2012
Bridgeport,149308,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2013
Bridgeport,149946,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2014
Bridgeport,149972,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2015
Bridgeport,149384,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2016
Bridgeport,148972,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2017
Bridgeport,148945,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2018
Bridgeport,148965,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2019
Bridgeport,148642,Town,0912008070,PEP,2020 Intercensal,Population Estimate,2020
Bridgewater,1732,Town,0919008210,PEP,2020 Intercensal,Estimate Base,2010
Bridgewater,1731,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2010
Bridgewater,1722,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2011
Bridgewater,1712,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2012
Bridgewater,1709,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2013
Bridgewater,1695,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2014
Bridgewater,1685,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2015
Bridgewater,1673,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2016
Bridgewater,1664,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2017
Bridgewater,1661,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2018
Bridgewater,1657,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2019
Bridgewater,1657,Town,0919008210,PEP,2020 Intercensal,Population Estimate,2020
Bristol,60491,Town,0914008490,PEP,2020 Intercensal,Estimate Base,2010
Bristol,60520,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2010
Bristol,60720,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2011
Bristol,60884,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2012
Bristol,60890,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2013
Bristol,61025,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2014
Bristol,61065,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2015
Bristol,60937,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2016
Bristol,60859,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2017
Bristol,60939,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2018
Bristol,60847,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2019
Bristol,60825,Town,0914008490,PEP,2020 Intercensal,Population Estimate,2020
Brookfield,16447,Town,0919008980,PEP,2020 Intercensal,Estimate Base,2010
Brookfield,16483,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2010
Brookfield,16680,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2011
Brookfield,16903,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2012
Brookfield,17015,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2013
Brookfield,17247,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2014
Brookfield,17365,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2015
Brookfield,17431,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2016
Brookfield,17460,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2017
Brookfield,17523,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2018
Brookfield,17543,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2019
Brookfield,17526,Town,0919008980,PEP,2020 Intercensal,Population Estimate,2020
Brooklyn,8212,Town,0915009190,PEP,2020 Intercensal,Estimate Base,2010
Brooklyn,8220,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2010
Brooklyn,8241,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2011
Brooklyn,8274,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2012
Brooklyn,8333,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2013
Brooklyn,8326,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2014
Brooklyn,8335,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2015
Brooklyn,8302,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2016
Brooklyn,8351,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2017
Brooklyn,8426,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2018
Brooklyn,8441,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2019
Brooklyn,8449,Town,0915009190,PEP,2020 Intercensal,Population Estimate,2020
Burlington,9326,Town,0916010100,PEP,2020 Intercensal,Estimate Base,2010
Burlington,9334,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2010
Burlington,9382,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2011
Burlington,9400,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2012
Burlington,9419,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2013
Burlington,9486,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2014
Burlington,9509,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2015
Burlington,9488,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2016
Burlington,9474,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2017
Burlington,9505,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2018
Burlington,9480,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2019
Burlington,9510,Town,0916010100,PEP,2020 Intercensal,Population Estimate,2020
Canaan,1114,Town,0916010940,PEP,2020 Intercensal,Estimate Base,2010
Canaan,1114,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2010
Canaan,1112,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2011
Canaan,1108,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2012
Canaan,1104,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2013
Canaan,1095,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2014
Canaan,1091,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2015
Canaan,1085,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2016
Canaan,1080,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2017
Canaan,1077,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2018
Canaan,1077,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2019
Canaan,1077,Town,0916010940,PEP,2020 Intercensal,Population Estimate,2020
Canterbury,5125,Town,0915012130,PEP,2020 Intercensal,Estimate Base,2010
Canterbury,5123,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2010
Canterbury,5111,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2011
Canterbury,5089,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2012
Canterbury,5066,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2013
Canterbury,5048,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2014
Canterbury,5045,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2015
Canterbury,5020,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2016
Canterbury,5042,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2017
Canterbury,5060,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2018
Canterbury,5037,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2019
Canterbury,5042,Town,0915012130,PEP,2020 Intercensal,Population Estimate,2020
Canton,10292,Town,0911012270,PEP,2020 Intercensal,Estimate Base,2010
Canton,10294,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2010
Canton,10312,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2011
Canton,10329,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2012
Canton,10311,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2013
Canton,10299,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2014
Canton,10277,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2015
Canton,10239,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2016
Canton,10193,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2017
Canton,10184,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2018
Canton,10142,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2019
Canton,10125,Town,0911012270,PEP,2020 Intercensal,Population Estimate,2020
Capitol Planning Region,973976,Planning Region,09110,PEP,2020 Intercensal,Estimate Base,2010
Capitol Planning Region,975841,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2010
Capitol Planning Region,977936,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2011
Capitol Planning Region,978432,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2012
Capitol Planning Region,979123,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2013
Capitol Planning Region,979487,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2014
Capitol Planning Region,979263,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2015
Capitol Planning Region,977402,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2016
Capitol Planning Region,977120,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2017
Capitol Planning Region,977236,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2018
Capitol Planning Region,976737,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2019
Capitol Planning Region,976276,Planning Region,09110,PEP,2020 Intercensal,Population Estimate,2020
Chaplin,2304,Town,0915013810,PEP,2020 Intercensal,Estimate Base,2010
Chaplin,2300,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2010
Chaplin,2283,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2011
Chaplin,2267,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2012
Chaplin,2249,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2013
Chaplin,2221,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2014
Chaplin,2209,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2015
Chaplin,2192,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2016
Chaplin,2186,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2017
Chaplin,2192,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2018
Chaplin,2168,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2019
Chaplin,2152,Town,0915013810,PEP,2020 Intercensal,Population Estimate,2020
Cheshire,29306,Town,0914014160,PEP,2020 Intercensal,Estimate Base,2010
Cheshire,29323,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2010
Cheshire,29326,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2011
Cheshire,29368,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2012
Cheshire,29138,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2013
Cheshire,29229,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2014
Cheshire,29240,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2015
Cheshire,29201,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2016
Cheshire,29147,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2017
Cheshire,28948,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2018
Cheshire,28809,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2019
Cheshire,28722,Town,0914014160,PEP,2020 Intercensal,Population Estimate,2020
Chester,3982,Town,0913014300,PEP,2020 Intercensal,Estimate Base,2010
Chester,4002,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2010
Chester,4099,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2011
Chester,4132,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2012
Chester,4185,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2013
Chester,4109,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2014
Chester,4040,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2015
Chester,3967,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2016
Chester,3911,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2017
Chester,3867,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2018
Chester,3800,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2019
Chester,3749,Town,0913014300,PEP,2020 Intercensal,Population Estimate,2020
Clinton,13260,Town,0913015350,PEP,2020 Intercensal,Estimate Base,2010
Clinton,13249,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2010
Clinton,13291,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2011
Clinton,13250,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2012
Clinton,13259,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2013
Clinton,13229,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2014
Clinton,13167,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2015
Clinton,13129,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2016
Clinton,13121,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2017
Clinton,13195,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2018
Clinton,13191,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2019
Clinton,13184,Town,0913015350,PEP,2020 Intercensal,Population Estimate,2020
Colchester,16013,Town,0918015910,PEP,2020 Intercensal,Estimate Base,2010
Colchester,16005,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2010
Colchester,16006,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2011
Colchester,16029,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2012
Colchester,15952,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2013
Colchester,15895,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2014
Colchester,15778,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2015
Colchester,15698,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2016
Colchester,15764,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2017
Colchester,15729,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2018
Colchester,15624,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2019
Colchester,15548,Town,0918015910,PEP,2020 Intercensal,Population Estimate,2020
Colebrook,1482,Town,0916016050,PEP,2020 Intercensal,Estimate Base,2010
Colebrook,1480,Town,0916016050,PEP,2020 Intercensal,Population Estimate,2010
